4.83E+05	0.00680317	5.61E+05	0.00681548	7.37E+05	0.00657505	3.76E+05	0.00632574	3.82E+05	0.00733867	7.91E+05	0.00662183	1.28E+06	0.0061588	8.70E+05	0.00694409
4.88E+05	0.00677189	5.67E+05	0.00679163	7.44E+05	0.00655663	3.80E+05	0.00619359	3.86E+05	0.00731473	7.99E+05	0.0065793	1.29E+06	0.00623108	8.78E+05	0.0068884
4.92E+05	0.00668397	5.72E+05	0.00673573	7.51E+05	0.0065271	3.83E+05	0.00613856	3.89E+05	0.00705143	8.06E+05	0.00656422	1.30E+06	0.00617807	8.86E+05	0.00684402
4.97E+05	0.00664557	5.77E+05	0.00673543	7.58E+05	0.00650767	3.86E+05	0.00601921	3.93E+05	0.00700299	8.13E+05	0.00658087	1.31E+06	0.00623967	8.94E+05	0.0068404
5.01E+05	0.00657229	5.82E+05	0.00664847	7.65E+05	0.006532	3.90E+05	0.00586539	3.96E+05	0.00698076	8.21E+05	0.00654678	1.32E+06	0.0061962	9.02E+05	0.00678108
5.06E+05	0.00653701	5.87E+05	0.0065548	7.71E+05	0.00647624	3.93E+05	0.00576504	4.00E+05	0.00681036	8.28E+05	0.00654926	1.34E+06	0.00621725	9.10E+05	0.00670954
5.10E+05	0.00644247	5.92E+05	0.00655019	7.78E+05	0.00651038	3.97E+05	0.00568543	4.04E+05	0.00669752	8.35E+05	0.00648861	1.35E+06	0.00620133	9.18E+05	0.0066226
5.14E+05	0.00643616	5.98E+05	0.00658075	7.85E+05	0.00648525	4.00E+05	0.00556134	4.07E+05	0.00653453	8.42E+05	0.00653227	1.36E+06	0.00624302	9.26E+05	0.00660404
5.19E+05	0.00634653	6.03E+05	0.00650912	7.92E+05	0.00646733	4.04E+05	0.0054614	4.11E+05	0.00646101	8.50E+05	0.00657232	1.37E+06	0.00621778	9.34E+05	0.0065642
5.23E+05	0.00628979	6.08E+05	0.00645331	7.99E+05	0.0064454	4.07E+05	0.00533379	4.14E+05	0.00634988	8.57E+05	0.00654982	1.38E+06	0.00623349	9.42E+05	0.00648405
5.28E+05	0.00626393	6.13E+05	0.00644861	8.05E+05	0.00639614	4.11E+05	0.00521899	4.18E+05	0.00617492	8.64E+05	0.00649761	1.40E+06	0.00615471	9.50E+05	0.00645643
5.32E+05	0.00617661	6.18E+05	0.00633931	8.12E+05	0.00634689	4.14E+05	0.0050889	4.21E+05	0.00602162	8.72E+05	0.00649469	1.41E+06	0.00620667	9.58E+05	0.00641613
5.37E+05	0.00606704	6.23E+05	0.00635684	8.19E+05	0.00637752	4.18E+05	0.00502675	4.25E+05	0.0060256	8.79E+05	0.00648085	1.42E+06	0.006258	9.66E+05	0.00627305
5.41E+05	0.00599446	6.29E+05	0.00632188	8.26E+05	0.00638623	4.21E+05	0.00489171	4.28E+05	0.00582044	8.86E+05	0.00646611	1.43E+06	0.0062205	9.74E+05	0.006355
5.46E+05	0.00595927	6.34E+05	0.0062212	8.33E+05	0.00633437	4.25E+05	0.00478971	4.32E+05	0.0056318	8.93E+05	0.00643753	1.44E+06	0.00626743	9.82E+05	0.00627214
5.50E+05	0.00585181	6.39E+05	0.00618613	8.39E+05	0.00628772	4.28E+05	0.00468646	4.35E+05	0.00564149	9.01E+05	0.00635427	1.45E+06	0.00623747	9.90E+05	0.00624995
5.55E+05	0.00578444	6.44E+05	0.00612162	8.46E+05	0.00626539	4.32E+05	0.00451766	4.39E+05	0.0054842	9.08E+05	0.00641345	1.47E+06	0.00616896	9.98E+05	0.0061852
5.59E+05	0.00576208	6.49E+05	0.00607893	8.53E+05	0.00626499	4.35E+05	0.00442165	4.42E+05	0.00529385	9.15E+05	0.0063536	1.48E+06	0.00620238	1.01E+06	0.00605525
5.63E+05	0.00565713	6.55E+05	0.00604508	8.60E+05	0.00620933	4.38E+05	0.00430612	4.46E+05	0.00526763	9.23E+05	0.00640254	1.49E+06	0.00617671	1.01E+06	0.00596198
5.68E+05	0.00554204	6.60E+05	0.006006	8.67E+05	0.00620583	4.42E+05	0.0042448	4.49E+05	0.0051679	9.30E+05	0.00632794	1.50E+06	0.00617419	1.02E+06	0.00596152
5.72E+05	0.00548009	6.65E+05	0.00590482	8.73E+05	0.00613605	4.45E+05	0.00409726	4.53E+05	0.00498895	9.37E+05	0.00630431	1.51E+06	0.00614842	1.03E+06	0.00592213
5.77E+05	0.00541974	6.70E+05	0.00587447	8.80E+05	0.00610801	4.49E+05	0.004006	4.56E+05	0.00481057	9.45E+05	0.00624986	1.53E+06	0.00613805	1.04E+06	0.00578086
5.81E+05	0.00534916	6.75E+05	0.00582057	8.87E+05	0.00611072	4.52E+05	0.00383668	4.60E+05	0.00473648	9.52E+05	0.00628429	1.54E+06	0.0061743	1.05E+06	0.00573965
5.86E+05	0.00525914	6.80E+05	0.00575765	8.94E+05	0.00601871	4.56E+05	0.00376761	4.63E+05	0.00448629	9.59E+05	0.0062682	1.55E+06	0.00615125	1.05E+06	0.0056586
5.90E+05	0.00522576	6.86E+05	0.00567891	9.01E+05	0.0060127	4.59E+05	0.00359468	4.67E+05	0.00454328	9.66E+05	0.00622758	1.56E+06	0.00611448	1.06E+06	0.00557574
5.95E+05	0.00512611	6.91E+05	0.00562712	9.07E+05	0.00598477	4.63E+05	0.00350713	4.70E+05	0.00437573	9.74E+05	0.00618426	1.57E+06	0.00608661	1.07E+06	0.00563098
